/opt/anaconda3/envs/d4explainer/lib/python3.8/site-packages/torch_geometric/data/in_memory_dataset.py:300: UserWarning: It is not recommended to directly access the internal storage format `data` of an 'InMemoryDataset'. If you are absolutely certain what you are doing, access the internal storage via `InMemoryDataset._data` instead to suppress this warning. Alternatively, you can access stacked individual attributes of every graph via `dataset.{attr_name}`.
  warnings.warn(msg)
/opt/anaconda3/envs/d4explainer/lib/python3.8/site-packages/torch_geometric/deprecation.py:26: UserWarning: 'data.DataLoader' is deprecated, use 'loader.DataLoader' instead
  warnings.warn(out)
Epoch  61[1.435s]: LR: 0.00033, Loss: 0.25225, Train acc: 0.91397, Validation Loss: 1.66922, Validation acc: 0.460000
Epoch  62[1.381s]: LR: 0.00033, Loss: 0.24832, Train acc: 0.91397, Validation Loss: 1.38059, Validation acc: 0.480000
Epoch  63[1.585s]: LR: 0.00033, Loss: 0.25550, Train acc: 0.91092, Validation Loss: 1.86594, Validation acc: 0.455000
Epoch  64[1.431s]: LR: 0.00033, Loss: 0.27531, Train acc: 0.92312, Validation Loss: 1.58993, Validation acc: 0.460000
Epoch  65[1.723s]: LR: 0.00033, Loss: 0.28143, Train acc: 0.91641, Validation Loss: 1.30524, Validation acc: 0.460000
Epoch  66[1.598s]: LR: 0.00033, Loss: 0.26159, Train acc: 0.92129, Validation Loss: 1.60464, Validation acc: 0.465000
Epoch  67[3.476s]: LR: 0.00033, Loss: 0.24441, Train acc: 0.92617, Validation Loss: 1.63198, Validation acc: 0.465000
Epoch  68[1.658s]: LR: 0.00033, Loss: 0.24772, Train acc: 0.91946, Validation Loss: 1.45976, Validation acc: 0.475000
Epoch  69[2.009s]: LR: 0.00033, Loss: 0.25926, Train acc: 0.91763, Validation Loss: 1.32981, Validation acc: 0.485000
Epoch  70[2.037s]: LR: 0.00033, Loss: 0.25079, Test Loss: 0.92408, Test acc: 0.69500
Epoch  71[1.957s]: LR: 0.00033, Loss: 0.23839, Train acc: 0.92495, Validation Loss: 1.55346, Validation acc: 0.465000
Epoch  72[2.074s]: LR: 0.00026, Loss: 0.23300, Train acc: 0.92739, Validation Loss: 1.57066, Validation acc: 0.470000
Epoch  73[2.452s]: LR: 0.00026, Loss: 0.23477, Train acc: 0.92678, Validation Loss: 1.62058, Validation acc: 0.475000
Epoch  74[2.784s]: LR: 0.00026, Loss: 0.23155, Train acc: 0.92434, Validation Loss: 1.79930, Validation acc: 0.460000
Epoch  75[2.400s]: LR: 0.00026, Loss: 0.23912, Train acc: 0.92678, Validation Loss: 1.54666, Validation acc: 0.480000
Epoch  76[3.407s]: LR: 0.00026, Loss: 0.23592, Train acc: 0.92190, Validation Loss: 1.52859, Validation acc: 0.495000
Epoch  77[2.682s]: LR: 0.00026, Loss: 0.22984, Train acc: 0.92678, Validation Loss: 1.51838, Validation acc: 0.475000
Epoch  78[2.142s]: LR: 0.00026, Loss: 0.23199, Train acc: 0.92678, Validation Loss: 1.53169, Validation acc: 0.485000
Epoch  79[2.595s]: LR: 0.00026, Loss: 0.22732, Train acc: 0.92923, Validation Loss: 1.69773, Validation acc: 0.480000
Epoch  80[1.831s]: LR: 0.00026, Loss: 0.22964, Test Loss: 1.03097, Test acc: 0.67500
Epoch  81[1.272s]: LR: 0.00026, Loss: 0.23115, Train acc: 0.93106, Validation Loss: 1.59490, Validation acc: 0.470000
Epoch  82[1.369s]: LR: 0.00026, Loss: 0.22380, Train acc: 0.92984, Validation Loss: 1.69674, Validation acc: 0.480000
Epoch  83[1.194s]: LR: 0.00021, Loss: 0.22956, Train acc: 0.92373, Validation Loss: 1.75769, Validation acc: 0.460000
Epoch  84[1.821s]: LR: 0.00021, Loss: 0.22490, Train acc: 0.92678, Validation Loss: 1.82177, Validation acc: 0.485000
Epoch  85[1.406s]: LR: 0.00021, Loss: 0.22358, Train acc: 0.93228, Validation Loss: 1.63641, Validation acc: 0.475000
Epoch  86[1.562s]: LR: 0.00021, Loss: 0.23221, Train acc: 0.92129, Validation Loss: 1.53153, Validation acc: 0.505000
Epoch  87[1.715s]: LR: 0.00021, Loss: 0.23737, Train acc: 0.93289, Validation Loss: 1.68257, Validation acc: 0.475000
Epoch  88[1.646s]: LR: 0.00021, Loss: 0.23156, Train acc: 0.92739, Validation Loss: 1.83588, Validation acc: 0.485000
Epoch  89[1.489s]: LR: 0.00021, Loss: 0.23834, Train acc: 0.92068, Validation Loss: 1.82774, Validation acc: 0.460000
Epoch  90[1.811s]: LR: 0.00021, Loss: 0.22498, Test Loss: 1.02057, Test acc: 0.67500
Epoch  91[1.686s]: LR: 0.00021, Loss: 0.22174, Train acc: 0.92984, Validation Loss: 1.78555, Validation acc: 0.470000
Epoch  92[1.467s]: LR: 0.00021, Loss: 0.23150, Train acc: 0.92312, Validation Loss: 1.95108, Validation acc: 0.460000
Epoch  93[1.264s]: LR: 0.00021, Loss: 0.22583, Train acc: 0.93167, Validation Loss: 1.74379, Validation acc: 0.465000
Epoch  94[1.444s]: LR: 0.00017, Loss: 0.21763, Train acc: 0.92617, Validation Loss: 1.92111, Validation acc: 0.465000
Epoch  95[1.579s]: LR: 0.00017, Loss: 0.23674, Train acc: 0.91946, Validation Loss: 1.95626, Validation acc: 0.460000
Epoch  96[1.370s]: LR: 0.00017, Loss: 0.22608, Train acc: 0.92251, Validation Loss: 1.93988, Validation acc: 0.455000
Epoch  97[1.492s]: LR: 0.00017, Loss: 0.22203, Train acc: 0.92923, Validation Loss: 1.85830, Validation acc: 0.480000
Epoch  98[1.446s]: LR: 0.00017, Loss: 0.22043, Train acc: 0.92739, Validation Loss: 1.83134, Validation acc: 0.465000
