/opt/anaconda3/envs/d4explainer/lib/python3.8/site-packages/torch_geometric/deprecation.py:26: UserWarning: 'data.DataLoader' is deprecated, use 'loader.DataLoader' instead
  warnings.warn(out)
Epoch 107[3.061s]: LR: 0.00026, Loss: 0.42648, Train acc: 0.80740, Validation Loss: 0.62124, Validation acc: 0.754000
Epoch 108[3.120s]: LR: 0.00026, Loss: 0.42795, Train acc: 0.81704, Validation Loss: 0.61316, Validation acc: 0.768000
Epoch 109[2.293s]: LR: 0.00026, Loss: 0.42500, Train acc: 0.82026, Validation Loss: 0.61092, Validation acc: 0.756000
Epoch 110[2.330s]: LR: 0.00021, Loss: 0.42438, Test Loss: 0.51662, Test acc: 0.77600
Epoch 111[2.533s]: LR: 0.00021, Loss: 0.42512, Train acc: 0.82026, Validation Loss: 0.61481, Validation acc: 0.768000
Epoch 112[2.185s]: LR: 0.00021, Loss: 0.42133, Train acc: 0.81833, Validation Loss: 0.61801, Validation acc: 0.764000
Epoch 113[2.207s]: LR: 0.00021, Loss: 0.42270, Train acc: 0.81286, Validation Loss: 0.62517, Validation acc: 0.746000
Epoch 114[2.213s]: LR: 0.00021, Loss: 0.42718, Train acc: 0.81897, Validation Loss: 0.61978, Validation acc: 0.762000
Epoch 115[2.153s]: LR: 0.00021, Loss: 0.42081, Train acc: 0.81897, Validation Loss: 0.62071, Validation acc: 0.770000
Epoch 116[2.143s]: LR: 0.00021, Loss: 0.42301, Train acc: 0.81672, Validation Loss: 0.62327, Validation acc: 0.760000
Epoch 117[4.377s]: LR: 0.00021, Loss: 0.41951, Train acc: 0.81640, Validation Loss: 0.62199, Validation acc: 0.772000
Epoch 118[3.015s]: LR: 0.00021, Loss: 0.41817, Train acc: 0.82219, Validation Loss: 0.61918, Validation acc: 0.778000
Epoch 119[2.417s]: LR: 0.00021, Loss: 0.42146, Train acc: 0.81608, Validation Loss: 0.62455, Validation acc: 0.764000
Epoch 120[2.840s]: LR: 0.00021, Loss: 0.42218, Test Loss: 0.51504, Test acc: 0.76600
Epoch 121[3.289s]: LR: 0.00017, Loss: 0.42729, Train acc: 0.81929, Validation Loss: 0.61855, Validation acc: 0.780000
Epoch 122[3.027s]: LR: 0.00017, Loss: 0.41802, Train acc: 0.81801, Validation Loss: 0.62256, Validation acc: 0.772000
Epoch 123[2.657s]: LR: 0.00017, Loss: 0.41603, Train acc: 0.81961, Validation Loss: 0.62481, Validation acc: 0.762000
Epoch 124[2.259s]: LR: 0.00017, Loss: 0.41579, Train acc: 0.82058, Validation Loss: 0.62289, Validation acc: 0.776000
Epoch 125[2.187s]: LR: 0.00017, Loss: 0.41448, Train acc: 0.82347, Validation Loss: 0.62248, Validation acc: 0.768000
Epoch 126[2.142s]: LR: 0.00017, Loss: 0.41815, Train acc: 0.82122, Validation Loss: 0.62628, Validation acc: 0.776000
Epoch 127[2.123s]: LR: 0.00017, Loss: 0.41461, Train acc: 0.81736, Validation Loss: 0.62644, Validation acc: 0.756000
Epoch 128[2.264s]: LR: 0.00017, Loss: 0.41447, Train acc: 0.82219, Validation Loss: 0.62090, Validation acc: 0.768000
Epoch 129[2.223s]: LR: 0.00017, Loss: 0.41286, Train acc: 0.82154, Validation Loss: 0.62725, Validation acc: 0.780000
Epoch 130[2.214s]: LR: 0.00017, Loss: 0.41255, Test Loss: 0.51678, Test acc: 0.76600
Epoch 131[2.177s]: LR: 0.00017, Loss: 0.41540, Train acc: 0.81383, Validation Loss: 0.63356, Validation acc: 0.756000
Epoch 132[2.111s]: LR: 0.00013, Loss: 0.42092, Train acc: 0.81961, Validation Loss: 0.62509, Validation acc: 0.758000
Epoch 133[2.112s]: LR: 0.00013, Loss: 0.41669, Train acc: 0.82219, Validation Loss: 0.62683, Validation acc: 0.778000
Epoch 134[2.172s]: LR: 0.00013, Loss: 0.42061, Train acc: 0.82476, Validation Loss: 0.62737, Validation acc: 0.770000
Epoch 135[2.156s]: LR: 0.00013, Loss: 0.41870, Train acc: 0.82379, Validation Loss: 0.62744, Validation acc: 0.760000
Epoch 136[2.154s]: LR: 0.00013, Loss: 0.41232, Train acc: 0.82476, Validation Loss: 0.62996, Validation acc: 0.776000
Epoch 137[2.227s]: LR: 0.00013, Loss: 0.41327, Train acc: 0.82476, Validation Loss: 0.62791, Validation acc: 0.772000
Epoch 138[2.112s]: LR: 0.00013, Loss: 0.40827, Train acc: 0.81961, Validation Loss: 0.63846, Validation acc: 0.758000
Epoch 139[2.135s]: LR: 0.00013, Loss: 0.41178, Train acc: 0.82347, Validation Loss: 0.62976, Validation acc: 0.766000
Epoch 140[2.219s]: LR: 0.00013, Loss: 0.41412, Test Loss: 0.52140, Test acc: 0.76200
